"","longitude","latitude","k3","k4","k5","k6"
"39186",94.065265,24.865961,1,1,1,1
"39203",79.994796,20.184871,3,4,4,6
"39285",87.084012,23.708554,1,1,1,1
"39423",86.136746,23.846212,1,1,1,1
"39424",86.074072,23.936463,1,1,1,1
"39454",94.636591,26.983602,1,1,1,1
"39455",94.636591,26.983602,1,1,1,1
"39492",86.566056,20.585562,3,4,5,5
"39495",76.647229,11.101431,3,3,3,3
"39500",94.849721,27.108841,1,1,1,1
"39544",85.587105,23.160131,3,3,3,3
"39650",81.303815,18.260136,1,1,1,1
"39692",81.061666,19.010024,3,3,3,3
"39799",81.543134,18.646597,3,3,3,3
"39800",81.381168,17.810296,3,3,3,3
"39801",81.35,18.9,3,4,4,4
"39827",81.03055,18.753932,1,1,1,1
"39867",94.545239,26.745828,2,2,2,2
"39962",84.584344,24.453749,1,1,1,1
"40029",75.629537,11.846297,3,3,3,3
"40071",93.969963,25.15192,3,4,5,5
"40090",91.581424,26.620059,1,1,1,1
"40127",93.508211,24.996283,3,3,3,3
"40212",91.893254,25.578531,1,1,1,1
"40338",93.126554,23.994737,3,3,3,3
"40408",81.076845,17.930096,3,4,4,4
"40476",90.212967,25.949522,3,4,5,5
"40516",90.25027,25.594539,1,1,1,1
"40576",93.950179,24.819757,1,1,1,1
"40630",80.203187,13.02248,1,1,1,1
"40655",86.3,24.18,3,4,5,5
"40699",84.679643,23.429836,1,1,1,1
"40700",82.664764,20.37637,2,2,2,2
"40884",75.521757,32.377503,1,1,1,1
"40916",84.679643,23.429508,3,3,3,3
"40917",75.124722,32.561111,1,1,1,1
"40976",75.099576,33.786899,3,3,3,3
"41094",80.812864,18.79771,1,1,1,1
"41100",85.464468,22.576584,3,3,3,3
"41137",86.676759,22.444977,3,4,4,4
"41142",94.107789,25.669858,3,3,3,3
"41143",94.258951,26.090935,1,1,1,1
"41156",80.814331,18.797987,1,1,1,1
"41157",80.814331,18.797987,1,1,1,1
"41161",91.974697,26.410254,3,4,4,4
"41181",93.385508,23.365247,3,4,4,4
"41227",81.047434,20.011318,1,1,1,1
"41300",81.143483,18.171811,3,3,3,3
"41301",94.513374,24.857044,1,1,1,1
"41306",90.215696,25.345055,1,1,1,1
"41331",81.081073,20.186773,3,4,5,5
"41371",95.501386,26.998949,1,1,1,1
"41389",80.819502,18.790757,1,1,1,1
"41401",81.49,20.27,1,1,1,1
"41422",84.735718,23.68581,3,3,3,3
"41471",81.669508,19.601621,1,1,1,1
"41523",74.555116,34.16047,3,3,3,3
"41524",74.84047,33.68056,3,3,3,3
"41525",75.11464,33.935438,3,3,3,3
"41628",85.494589,25.316256,1,1,1,1
"41665",80.779631,21.119301,2,2,2,2
"41687",81.659273,18.391134,3,3,3,3
"41720",81.490233,20.271481,3,4,4,4
"41752",75.399438,32.033863,3,4,4,4
"41763",81.991659,19.209141,1,1,1,1
"41764",81.490967,20.270755,1,1,1,1
"41784",82.129017,18.679474,3,4,5,5
"41785",81.92232,18.242918,3,4,5,5
"41814",85.823025,23.808091,1,1,1,1
"41874",80.81664,18.791402,3,4,5,5
"41932",94.114281,25.653914,1,1,1,1
"42018",90.634631,25.193491,3,4,5,5
"42077",80.267449,13.037169,3,4,4,6
"42078",80.222871,13.039386,3,4,4,6
"42079",80.270659,13.082654,3,4,4,6
"42102",81.995576,17.69368,3,4,4,6
"42107",82.036808,18.769297,3,4,4,4
"42117",90.633597,25.194184,1,1,1,1
"42269",80.228918,19.594804,1,1,1,1
"42270",94.106818,25.671424,1,1,1,1
"42294",75.937321,11.733918,3,3,3,3
"42465",81.659305,18.390681,2,2,2,2
"42466",85.513586,23.907766,3,4,4,4
"42555",79.739988,15.9129,3,4,5,5
"42594",95.019992,26.420131,1,1,1,1
"42621",93.700086,24.34641,3,3,3,3
"42623",85.655157,23.973156,2,2,2,2
"42624",85.655157,23.973156,2,2,2,2
"42625",85.28712,23.837964,1,1,1,1
"42626",90.333333,25.5,3,4,5,5
"42627",93.969963,25.15192,3,4,5,5
"42700",83.89,20.428889,3,3,3,3
"42768",93.806072,24.869637,3,4,5,5
"42841",81.576094,19.143321,3,4,5,5
"42842",81.338256,18.626553,3,4,5,5
"42843",81.246376,19.175051,3,4,5,5
"42870",74.836092,33.717003,1,1,1,1
"42875",90.629295,25.846315,3,3,3,3
"42876",90.023321,25.585869,3,4,5,5
"42878",82.026903,19.087316,3,4,4,4
"42912",81.657827,18.39186,3,4,5,5
"42930",93.923465,24.954357,3,4,4,6
"42932",94.042305,23.956762,3,4,5,5
"42948",75.072066,33.827506,3,3,3,3
"43050",95.0136,26.420811,1,1,1,1
"43055",84.504429,23.744186,3,3,3,3
"43206",80.812864,18.79771,1,1,1,1
"43211",80.006844,20.181843,3,4,5,5
"43218",95.073708,26.272945,3,3,3,3
"43235",94.361199,25.094532,3,4,5,5
"43282",80.363921,19.413342,3,4,4,6
"43312",94.511082,24.856503,1,1,1,1
"43319",83.840976,23.667519,3,3,3,3
"43332",80.193086,19.19229,3,4,5,5
"43430",93.500345,24.958193,3,3,3,3
"43447",74.461454,34.285858,1,1,1,1
"43530",74.464471,34.285819,3,3,3,3
"43531",75.015113,33.72903,3,3,3,3
"43532",84.999431,24.795452,3,3,3,3
"43533",83.642865,25.224226,1,1,1,1
"43534",83.643147,25.22442,2,2,2,2
"43554",73.862489,34.399646,3,3,3,3
"43560",81.659273,18.391134,3,3,3,3
"43561",81.26437,18.883543,3,4,4,6
"43568",84.185711,24.128611,2,2,2,2
"43569",84.185711,24.128611,2,2,2,2
"43584",74.732975,34.045268,3,3,3,3
"43607",81.267797,18.939291,3,4,4,6
"43612",93.49534,24.988392,3,4,5,5
"43624",81.242411,19.723535,1,1,1,1
"43629",90.203214,25.514071,1,1,1,1
"43643",87.445176,24.342699,3,4,4,4
"43652",74.555116,34.16047,3,3,3,3
"43697",94.107888,25.626026,3,3,3,3
"43698",81.657827,18.39186,1,1,1,1
"43754",74.281748,34.399616,1,1,1,1
"43770",80.742672,18.604046,3,4,4,4
"43771",85.621051,23.988258,3,4,5,5
"43780",94.361199,25.094532,3,4,4,6
"43807",90.794541,25.886562,1,1,1,1
"43813",73.862489,34.399646,1,1,1,1
"43857",74.808308,34.079936,1,1,1,1
"43870",86.040233,23.850649,1,1,1,1
"43898",90.563609,25.330097,1,1,1,1
"43956",94.104948,24.211913,1,1,1,1
"43977",81.934386,19.203677,1,1,1,1
"44055",85.36472,26.120888,3,4,4,4
"44075",95.54073,26.99427,3,3,3,3
"44152",94.511082,24.856503,3,3,3,3
"44154",81.412071,18.183228,3,4,4,6
"44165",74.461454,34.285858,3,4,4,4
"44196",94.301304,24.251281,1,1,1,1
"44203",90.740006,25.869934,3,4,5,5
"44206",84.227692,23.215022,3,3,3,3
"44239",82.581805,18.763323,2,2,2,2
"44261",81.659273,18.391134,3,3,3,3
"44262",81.18164,18.340368,1,1,1,1
"44263",74.389536,34.365395,3,4,4,4
"44275",83.66011,22.170443,2,2,2,2
"44281",80.812864,18.79771,3,3,3,3
"44339",74.450684,34.279614,3,3,3,3
"44374",74.473811,34.360769,3,3,3,3
"44452",83.1649,19.913736,3,4,5,5
"44456",82.796725,20.654336,2,2,2,2
"44547",92.095943,26.746018,3,4,5,5
"44548",90.731898,25.942004,1,1,1,1
"44591",81.18164,18.340368,3,3,3,3
"44593",74.461454,34.285858,1,1,1,1
"44655",85.542896,24.886545,3,4,5,5
"44705",84.198344,23.815672,1,1,1,1
"44714",82.471405,18.169601,2,2,2,2
"44901",90.347126,25.641894,3,4,4,6
"45032",85.089076,20.937726,3,4,4,6
"45122",90.230623,25.208508,3,3,3,3
"45366",86.343609,24.766141,3,4,5,5
"45371",94.566282,26.162376,3,4,4,6
"45381",74.835984,33.71787,3,3,3,3
"45412",81.508949,18.155196,3,4,4,6
"45413",84.025986,24.014978,1,1,1,1
"45414",84.025986,24.014978,1,1,1,1
"45415",86.070989,24.013591,1,1,1,1
"45536",80.808598,19.081216,3,4,4,6
"45537",81.660051,18.393021,1,1,1,1
"45586",95.625397,27.567517,3,3,3,3
"45620",84.640013,19.575505,3,4,5,5
"45661",73.732776,15.800344,2,2,2,2
"45662",84.640013,19.575505,3,4,5,5
"45663",94.876278,25.575698,3,3,3,3
"45697",80.726036,18.86066,1,1,1,1
"45761",86.851277,24.770358,3,4,4,4
"45846",84.030145,22.119654,3,4,4,4
"45847",84.719513,19.532021,3,4,4,4
"45848",84.030343,22.119941,3,4,4,4
"45892",78.119475,9.925591,2,2,2,2
"45956",74.798628,34.088158,3,4,4,4
"45957",74.798102,34.079936,1,1,1,1
"45958",74.797533,34.084375,1,1,1,1
"45959",85.963303,23.665982,3,4,4,4
"45960",74.807903,34.06455,1,1,1,1
"45993",83.239285,17.710984,3,4,4,6
"46018",82.688622,18.93071,3,3,3,3
"46051",84.039149,20.142634,3,3,3,3
"46077",75.463456,32.126683,3,3,3,3
"46078",75.463456,32.126683,3,4,4,4
"46079",75.463456,32.126683,3,4,4,4
"46080",75.463456,32.126683,3,3,3,3
"46081",75.463456,32.126683,3,4,4,4
"46082",75.463456,32.126683,1,1,1,1
"46084",75.46353,32.127021,1,1,1,1
"46089",85.21241,24.246077,1,1,1,1
"46161",75.148642,33.733447,1,1,1,1
"46224",74.662948,34.135169,3,3,3,3
"46289",90.566607,25.332677,3,4,5,5
"46318",81.233333,18.716667,3,4,4,4
"46319",85.317299,23.361831,3,4,4,4
"46419",75.721404,16.832276,2,2,2,2
"46427",75.141737,32.914418,1,1,1,1
"46450",81.076453,20.199156,1,1,1,1
"46493",84.053548,23.584152,1,1,1,1
"46494",84.053548,23.584152,1,1,1,1
"46527",94.520845,26.020037,3,4,5,5
"46568",91.290612,25.566037,3,3,3,3
"46575",86.824526,24.773367,3,4,4,4
"46576",84.195341,24.113232,1,1,1,1
"46611",84.195341,24.113232,1,1,1,1
"46692",86.512721,22.488931,1,1,1,1
"46700",81.238101,19.455967,3,4,4,4
"46706",84.428946,23.958491,1,1,1,1
"46723",74.910742,33.743894,3,3,3,3
"46724",74.817727,34.091961,1,1,1,1
"46740",84.869926,23.325724,3,4,4,4
"46769",92.693547,26.812512,1,1,1,1
"46780",83.24478,17.696584,1,1,1,1
"46781",83.24478,17.696584,1,1,1,1
"46782",83.24478,17.696584,1,1,1,1
"46783",83.24478,17.696584,1,1,1,1
"46786",80.721442,18.860831,3,4,4,4
"46787",81.923593,19.186766,3,4,4,4
"46788",80.709835,18.875916,3,4,4,4
"46851",81.76225,18.056315,3,4,5,5
"46867",90.526736,25.563422,3,3,3,3
"46868",90.486719,25.905133,3,3,3,3
"46903",86.18591,22.80657,1,1,1,1
"46955",74.462313,34.286689,3,3,3,3
"46964",80.72059,18.858238,3,3,3,3
"47064",82.109026,18.108223,1,1,1,1
"47121",81.952983,19.107414,3,3,3,3
"47126",93.777131,24.385399,3,4,4,4
"47127",94.295332,26.10783,3,3,3,3
"47139",83.205006,22.023614,3,4,4,6
"47301",82.109026,18.108223,1,1,1,1
"47489",82.487842,18.306735,3,4,4,6
"47498",81.412506,18.182746,3,4,4,6
"47599",94.29521,26.112538,3,3,3,3
"47605",80.286918,19.49453,2,2,2,2
"47606",80.374056,20.488022,2,2,2,2
"47607",80.337527,20.023916,2,2,2,2
"47630",80.92423,18.559757,1,1,1,1
"47663",81.394917,18.61737,3,4,4,6
"47710",82.37493,18.574826,3,4,5,5
"47719",94.148169,24.383788,3,3,3,3
"47767",75.014623,33.919227,1,1,1,1
"47768",81.306944,18.022222,1,1,1,1
"47817",80.273494,19.018138,3,4,4,6
"47831",86.094945,25.172336,1,1,1,1
"47885",75.336813,11.916889,1,1,1,1
"47887",79.807611,20.148689,2,2,2,2
"47906",80.808911,18.803305,1,1,1,1
"47914",80.29327,19.388008,2,2,2,2
"47961",80.808911,18.803305,2,2,2,2
"47991",90.439937,25.317811,3,4,5,5
"48189",80.193719,18.894734,2,2,2,2
"48214",74.353096,34.407515,3,3,3,3
"48229",82.100681,21.035972,2,2,2,2
"48248",81.072956,20.200434,1,1,1,1
"48260",82.026353,18.437287,3,4,4,6
"48300",81.259335,19.502879,1,1,1,1
"48335",81.24232,19.724344,1,1,1,1
"48409",85.326526,22.864585,1,1,1,1
"48440",81.293296,18.259297,1,1,1,1
"48448",90.554246,25.326549,3,4,5,5
"48467",78.123128,20.396561,3,4,4,6
"48486",80.754994,18.781867,2,2,2,2
"48525",84.216234,24.127585,2,2,2,2
"48545",80.670323,19.132321,3,4,4,6
"48553",90.78604,25.820687,3,4,5,5
"48602",95.663547,27.632996,1,1,1,1
"48616",95.34547,27.49183,3,4,5,5
"48647",90.653747,25.512051,3,3,3,3
"48709",81.882528,18.343586,3,4,5,5
"48841",80.891785,18.120547,3,4,5,5
"48891",75.713888,19.75148,3,4,5,5
"48900",91.366216,25.467031,3,3,3,3
"48914",81.659273,18.391134,1,1,1,1
"48915",81.659273,18.391134,3,3,3,3
"48917",81.322044,18.030983,1,1,1,1
"49000",80.809047,18.569995,1,1,1,1
"49038",84.354205,23.755579,1,1,1,1
"49040",81.659273,18.391134,3,4,4,6
"49075",81.242411,19.723535,3,4,5,5
"49106",82.144164,26.773248,1,1,1,1
"49155",84.016629,25.065947,1,1,1,1
"49163",74.254614,34.526179,1,1,1,1
"49199",82.320771,18.972262,3,4,5,5
"49225",83.816805,26.564129,1,1,1,1
"49226",84.714576,24.534364,1,1,1,1
"49227",84.398881,24.441598,1,1,1,1
"49246",84.0022,19.598562,1,1,1,1
"49247",82.20127,18.53666,3,4,5,5
"49248",81.061666,19.010024,1,1,1,1
"49251",81.490906,20.268231,3,4,4,6
"49288",86.091174,24.008544,1,1,1,1
"49290",76.647001,11.102269,3,3,3,3
"49321",80.703422,19.29994,3,3,3,3
"49372",80.813556,18.792596,1,1,1,1
"49423",81.659273,18.391134,1,1,1,1
"49424",84.16066,19.283729,3,4,5,5
"49499",74.803921,33.759364,3,3,3,3
"49534",83.990298,23.593697,3,4,5,5
"49551",81.399096,18.973896,2,2,2,2
"49555",80.382567,18.861224,3,4,4,4
"49556",80.359412,18.820545,3,4,4,4
"49557",80.353691,18.614262,3,4,4,4
"49587",80.721442,18.860831,2,2,2,2
"49599",94.291939,24.325321,3,3,3,3
"49600",93.906269,24.663717,1,1,1,1
"49601",81.659273,18.391134,3,3,3,3
"49637",94.513463,24.857044,1,1,1,1
"49642",79.739987,15.9129,2,2,2,2
"49700",90.563609,25.330097,3,4,5,5
"49711",81.659273,18.391134,1,1,1,1
"49754",81.075466,20.199012,3,4,4,4
"49755",81.422404,18.924007,2,2,2,2
"49756",80.721442,18.860831,1,1,1,1
"49808",80.381881,18.862867,2,2,2,2
"49828",74.282486,19.16135,3,4,4,6
"49862",75.148701,33.731126,1,1,1,1
"49864",79.996893,14.460437,3,4,5,5
"49888",93.333382,25.219197,3,4,5,5
"49920",93.904493,24.80779,1,1,1,1
"49975",79.684146,19.72875,3,4,4,6
"50035",93.906269,24.663717,3,4,5,5
"50037",81.557328,18.398833,1,1,1,1
"50056",74.797522,34.084896,1,1,1,1
"50112",90.487883,25.898183,3,4,5,5
"50378",74.254614,34.526179,3,3,3,3
"50384",91.869641,26.051513,1,1,1,1
"50386",91.893254,25.578773,1,1,1,1
"50431",84.657488,24.17084,2,2,2,2
"50525",94.153608,23.876113,3,3,3,3
"50533",74.197388,34.498375,3,3,3,3
"50617",81.999867,25.253536,1,1,1,1
"50640",74.9238,34.00601,1,1,1,1
"50642",86.691322,24.47632,1,1,1,1
"50656",91.909924,26.689716,1,1,1,1
"50687",84.873448,24.196089,1,1,1,1
"50746",85.726342,22.859047,2,2,2,2
"50756",81.246376,19.175051,2,2,2,2
"50757",81.659273,18.391134,3,3,3,3
"50761",83.336111,20.883056,3,4,4,4
"50826",81.075466,20.199012,2,2,2,2
"50827",80.817541,18.78974,1,1,1,1
"50853",94.10604,27.241151,3,3,3,3
"50878",73.862631,34.399607,1,1,1,1
"50970",81.659273,18.391134,1,1,1,1
"51014",77.628546,12.981695,2,2,2,2
"51019",86.878468,23.81959,1,1,1,1
"51039",81.663777,19.595851,1,1,1,1
"51045",95.346856,27.183584,3,4,4,4
"51107",80.476676,19.928416,1,1,1,1
"51147",84.545807,23.937371,2,2,2,2
"51188",81.659273,18.391134,3,4,5,5
"51244",93.911589,24.780076,1,1,1,1
"51262",74.737884,34.464378,3,3,3,3
"51270",76.33333,11.116589,3,3,3,3
"51291",81.051056,18.015097,3,3,3,3
"51315",81.29121,18.498794,1,1,1,1
"51323",80.99749,18.700193,3,4,4,6
"51333",86.20336,22.80412,3,4,5,5
"51357",81.326114,19.452948,3,3,3,3
"51460",84.52484,23.539264,1,1,1,1
"51494",85.982517,20.251027,2,2,2,2
"51518",81.030341,21.096881,3,4,5,5
"51519",81.030222,21.096993,3,4,5,5
"51539",80.772251,18.580889,1,1,1,1
"51606",74.792015,34.095361,1,1,1,1
"51612",90.592003,25.53139,1,1,1,1
"51655",76.082805,11.041301,3,4,5,5
"51677",84.28497,19.086975,2,2,2,2
"51702",82.257128,18.679257,2,2,2,2
"51746",81.953482,19.107132,1,1,1,1
"51747",82.42832,18.113038,3,4,4,6
"51748",82.426679,18.114115,3,4,4,6
"51821",81.355128,18.508819,3,4,4,4
"51846",75.099971,33.786682,3,3,3,3
"51862",85.514874,23.633224,1,1,1,1
"51892",85.418406,20.225002,3,4,4,4
"51893",81.882528,18.343586,3,4,5,5
"51932",81.429048,18.325329,3,4,5,5
"51975",85.971322,23.663527,1,1,1,1
"52076",91.597898,26.498995,3,4,5,5
"52088",93.753666,25.862989,3,3,3,3
